ID_NUMBER,ACTIVITY_LOCATION,YRMONTH,VIO_FLAG,SNC_FLAG
GAD004065520,GA,199307,Y,N
GAD004065520,GA,199308,Y,N
GAD004065520,GA,199309,Y,N
GAD004065520,GA,199407,Y,N
GAD004065520,GA,199408,Y,N
GAD004065520,GA,199409,Y,N
GAD004065520,GA,199410,Y,N
GAD004065520,GA,199511,Y,N
GAD004065520,GA,199512,Y,N
GAD004065520,GA,199707,N,Y
GAD004065520,GA,199708,N,Y
GAD004065520,GA,199709,N,Y
GAD004065520,GA,199710,N,Y
GAD004065520,GA,199711,N,Y
GAD004065520,GA,199712,Y,Y
GAD004065520,GA,199801,Y,Y
GAD004065520,GA,199802,Y,Y
GAD004065520,GA,199803,Y,N
GAD004065520,GA,199804,Y,N
GAD004065520,GA,199805,Y,N
GAD004065520,GA,199806,Y,N
GAD004065520,GA,199807,Y,N
GAD004065520,GA,199808,Y,N
GAD004065520,GA,199809,Y,N
GAD004065520,GA,199810,Y,N
GAD004065520,GA,199811,Y,N
GAD004065520,GA,199812,Y,N
GAD004065520,GA,199901,Y,N
GAD004065520,GA,199906,Y,N
GAD004065520,GA,199907,Y,N
GAD004065520,GA,199912,Y,N
GAD004065520,GA,200001,Y,N
GAD004065520,GA,200002,Y,N
GAD004065520,GA,200109,Y,N
GAD004065520,GA,200110,Y,N
GAD004065520,GA,200111,Y,N
GAD004065520,GA,200112,Y,N
GAD004065520,GA,200207,Y,N
GAD004065520,GA,200208,Y,N
GAD004065520,GA,200209,Y,N
GAD004065520,GA,200210,Y,N
GAD004065520,GA,200303,Y,N
GAD004065520,GA,200304,Y,N
GAD004065520,GA,200308,Y,N
GAD004065520,GA,200309,Y,N
GAD004065520,GA,200310,Y,N
GAD004065520,GA,200407,Y,N
GAD004065520,GA,200408,Y,N
GAD004065520,GA,200609,Y,N
GAD004065520,GA,200612,Y,N
GAD004065520,GA,200701,Y,N
GAD004065520,GA,200702,Y,N
GAD004065520,GA,200703,Y,N
GAD004065520,GA,200704,Y,N
GAD004065520,GA,200707,Y,N
GAD004065520,GA,200708,Y,N
GAD004065520,GA,200709,Y,N
GAD004065520,GA,200710,Y,N
GAD004065520,GA,200711,Y,N
GAD004065520,GA,200712,Y,N
GAD004065520,GA,200801,Y,N
GAD004065520,GA,200802,Y,N
GAD004065520,GA,200803,Y,N
GAD004065520,GA,200804,Y,N
GAD004065520,GA,200805,Y,N
GAD004065520,GA,200806,Y,N
GAD004065520,GA,200807,Y,N
GAD004065520,GA,200808,Y,N
GAD004065520,GA,200809,Y,N
GAD004065520,GA,200810,Y,N
GAD004065520,GA,200811,Y,N
GAD004065520,GA,200812,Y,N
GAD004065520,GA,200901,Y,N
GAD004065520,GA,200902,Y,N
GAD004065520,GA,200903,Y,N
GAD004065520,GA,200904,Y,N
GAD004065520,GA,200905,Y,N
GAD004065520,GA,200906,Y,N
GAD004065520,GA,200907,Y,N
GAD004065520,GA,200908,Y,N
GAD004065520,GA,200909,Y,N
GAD004065520,GA,200910,Y,N
GAD004065520,GA,200911,Y,N
GAD004065520,GA,200912,Y,N
GAD004065520,GA,201001,Y,N
GAD004065520,GA,201002,Y,N
GAD004065520,GA,201003,Y,N
GAD004065520,GA,201004,Y,N
GAD004065520,GA,201005,Y,N
GAD004065520,GA,201006,Y,N
GAD004065520,GA,201007,Y,N
GAD004065520,GA,201101,Y,N
GAD004065520,GA,201102,Y,N
GAD004065520,GA,201104,Y,N
GAD004065520,GA,201105,Y,N
GAD004065520,GA,201106,Y,N
GAD004065520,GA,201107,Y,N
GAD004065520,GA,201108,Y,N
GAD004065520,GA,201109,Y,N
GAD004065520,GA,201201,Y,N
GAD004065520,GA,201202,Y,N
GAD004065520,GA,201203,Y,N
GAD004065520,GA,201204,Y,N
GAD004065520,GA,201205,Y,N
GAD004065520,GA,201206,Y,N
GAD004065520,GA,201211,Y,N
GAD004065520,GA,201212,Y,N
GAD004065520,GA,201305,Y,Y
GAD004065520,GA,201306,Y,Y
GAD004065520,GA,201307,Y,Y
GAD004065520,GA,201308,Y,Y
GAD004065520,GA,201309,Y,Y
GAD004065520,GA,201310,Y,Y
GAD004065520,GA,201311,Y,Y
GAD004065520,GA,201312,Y,Y
GAD004065520,GA,201401,Y,Y
GAD004065520,GA,201402,Y,Y
GAD004065520,GA,201403,Y,Y
GAD004065520,GA,201404,Y,Y
GAD004065520,GA,201405,Y,Y
GAD004065520,GA,201406,Y,N
GAD004065520,GA,201407,Y,N
GAD004065520,GA,201408,Y,N
GAD004065520,GA,201409,Y,N
GAD004065520,GA,201410,Y,N
GAD004065520,GA,201505,Y,N
GAD004065520,GA,201506,Y,N
GAD004065520,GA,201507,Y,N
GAD004065520,GA,201508,Y,N
GAD004065520,GA,201603,Y,N
GAD004065520,GA,201604,Y,N
GAD004065520,GA,201805,Y,N
GA0000011684,GA,199308,Y,N
GA0000011684,GA,199309,Y,N
GA0000011684,GA,199310,Y,N
GA0000011684,GA,199311,Y,N
GA0000012575,GA,199308,Y,N
GA0000012575,GA,199309,Y,N
GA0000012575,GA,199310,Y,N
GA0000012575,GA,199311,Y,N
GA0000012575,GA,199312,Y,N
GA0000012617,GA,199308,Y,N
GA0000012617,GA,199309,Y,N
GA0000012617,GA,199310,Y,N
GA0000012617,GA,199311,Y,N
GA0000012617,GA,199312,Y,N
GA0000012708,GA,199308,Y,N
GA0000012708,GA,199309,Y,N
GA0000012708,GA,199310,Y,N
GA0000012708,GA,199311,Y,N
GA0000012708,GA,199312,Y,N
GA0000012773,GA,199309,Y,N
GA0000012773,GA,199310,Y,N
GA0000012773,GA,199311,Y,N
GA0000012773,GA,199312,Y,N
GA0000012773,GA,199401,Y,N
GA0000012773,GA,199402,Y,N
GA0000012773,GA,199403,Y,N
GA0000012773,GA,199404,Y,N
GA0000012773,GA,199405,Y,N
GA0000012773,GA,199406,Y,N
GA0000012773,GA,199407,Y,N
GA0000012773,GA,199408,Y,N
GA0000012773,GA,199409,Y,N
GA0000012773,GA,199410,Y,N
GA0000012773,GA,199411,Y,N
GA0000012773,GA,199412,Y,N
GA0000012773,GA,199501,Y,N
GA0000012773,GA,199502,Y,N
GA0000012773,GA,199503,Y,N
GA0000012773,GA,199504,Y,N
GA0000012773,GA,199505,Y,N
GA0000012773,GA,199506,Y,N
GA0000012807,GA,199308,Y,N
GA0000012807,GA,199309,Y,N
GA0000012807,GA,199310,Y,N
GA0000012807,GA,199311,Y,N
GA0000012807,GA,199312,Y,N
GA0000012807,GA,199401,Y,N
GA0000012807,GA,200101,Y,N
GA0000012807,GA,200102,Y,N
GA0000012807,GA,200103,Y,N
GA0000012807,GA,200104,Y,N
GA0000012807,GA,200112,Y,N
GA0000012807,GA,200201,Y,N
GA0000012807,GA,200202,Y,N
GA0000012807,GA,200203,Y,N
GA0000012807,GA,200204,Y,N
GA0000012807,GA,200205,Y,N
GA0000012807,GA,200206,Y,N
GA0000012807,GA,200903,Y,N
GA0000012807,GA,200904,Y,N
GA0000012807,GA,201105,Y,N
GA0000012807,GA,201106,Y,N
GA0000012807,GA,201107,Y,N
GA0000012807,GA,202009,Y,N
GA0000012807,GA,202010,Y,N
GA0000012872,GA,199308,Y,N
GA0000012872,GA,199309,Y,N
GA0000012872,GA,199310,Y,N
GA0000012872,GA,199311,Y,N
GA0000012872,GA,199312,Y,N
GA0000012872,GA,199401,Y,N
GA0000012906,GA,199308,Y,N
GA0000012906,GA,199309,Y,N
GA0000012906,GA,199310,Y,N
GA0000012906,GA,199311,Y,N
GA0000012906,GA,199312,Y,N
GA0000012914,GA,199309,Y,N
GA0000012914,GA,199310,Y,N
GA0000012914,GA,199311,Y,N
GA0000012914,GA,199312,Y,N
GA0000012914,GA,199401,Y,N
GA0000012914,GA,199402,Y,N
GA0000012914,GA,199501,Y,Y
GA0000012914,GA,199502,Y,Y
GA0000012914,GA,199606,Y,N
GA0000012914,GA,199607,Y,N
GA0000012914,GA,199608,Y,N
GA0000012914,GA,199609,Y,N
GA0000012914,GA,199610,Y,N
GA0000012914,GA,199611,Y,N
GA0000012914,GA,199612,Y,N
GA0000012914,GA,199701,Y,N
GA0000012914,GA,199702,Y,N
GA0000012914,GA,199703,Y,N
GA0000012914,GA,199704,Y,N
GA0000012914,GA,199705,Y,Y
GA0000012914,GA,199706,Y,Y
GA0000012914,GA,199707,Y,Y
GA0000012914,GA,199708,Y,Y
GA0000012914,GA,199709,Y,Y
GA0000012914,GA,199710,Y,Y
GA0000012914,GA,199711,Y,Y
GA0000012914,GA,199712,Y,Y
GA0000012914,GA,199801,Y,Y
GA0000012914,GA,199802,Y,Y
GA0000012914,GA,199803,Y,Y
GA0000012914,GA,199804,Y,Y
GA0000012914,GA,199805,Y,Y
GA0000012914,GA,199806,Y,Y
GA0000012914,GA,199904,Y,N
GA0000012914,GA,199905,Y,N
GA0000012914,GA,199906,Y,N
GA0000012914,GA,199907,Y,N
GA0000012914,GA,199908,Y,N
GA0000012914,GA,199909,Y,N
GA0000012914,GA,199910,Y,N
GA0000012914,GA,200002,Y,N
GA0000012914,GA,200003,Y,N
GA0000012914,GA,200307,Y,N
GA0000012914,GA,200308,Y,N
GA0000012914,GA,200309,Y,N
GA0000012914,GA,200310,Y,N
GA0000012914,GA,200401,Y,N
GA0000012914,GA,200402,Y,N
GA0000012914,GA,200408,Y,Y
GA0000012914,GA,200409,Y,Y
GA0000012914,GA,200410,Y,Y
GA0000012914,GA,200411,Y,Y
GA0000012914,GA,200412,Y,N
GA0000012914,GA,200501,Y,N
GA0000012914,GA,200502,Y,N
GA0000012914,GA,200503,Y,N
GA0000012914,GA,200504,Y,N
GA0000012914,GA,200505,Y,N
GA0000012914,GA,200506,Y,N
GA0000012914,GA,200507,Y,N
GA0000012914,GA,200508,Y,N
GA0000012914,GA,200509,Y,N
GA0000012914,GA,200510,Y,N
GA0000012914,GA,200511,Y,N
GA0000012914,GA,200512,Y,N
GA0000012914,GA,200601,Y,N
GA0000012914,GA,200602,Y,N
GA0000012914,GA,200603,Y,N
GA0000012914,GA,200604,Y,N
GA0000012914,GA,200605,Y,N
GA0000012914,GA,200606,Y,N
GA0000012914,GA,200607,Y,N
GA0000012914,GA,200608,Y,N
GA0000012914,GA,200609,Y,N
GA0000012914,GA,200610,Y,N
GA0000012914,GA,200611,Y,N
GA0000012914,GA,200612,Y,N
GA0000012914,GA,200701,Y,N
GA0000012914,GA,200702,Y,N
GA0000012914,GA,200703,Y,N
GA0000012914,GA,200704,Y,N
GA0000012914,GA,200705,Y,N
GA0000012914,GA,200706,Y,N
GA0000012914,GA,200707,Y,N
GA0000012914,GA,200708,Y,N
GA0000012914,GA,200709,Y,N
GA0000012914,GA,200710,Y,N
GA0000012914,GA,200711,Y,N
GA0000012914,GA,200712,Y,N
GA0000012914,GA,200801,Y,N
GA0000012914,GA,200802,Y,N
GA0000012914,GA,200803,Y,N
GA0000012914,GA,200804,Y,N
GA0000012914,GA,200805,Y,N
GA0000012914,GA,200806,Y,N
GA0000012914,GA,200807,Y,N
GA0000012914,GA,200808,Y,N
GA0000012914,GA,200809,Y,N
GAD000609883,GA,199411,Y,N
GAD000609883,GA,199412,Y,N
GAD000609883,GA,199501,Y,N
GAD000609883,GA,199502,Y,N
GAD000609883,GA,199503,Y,N
GAD000609883,GA,199504,Y,N
GAD000609883,GA,199505,Y,N
GAD000609883,GA,199506,Y,N
GAD000609883,GA,199507,Y,N
GAD000609883,GA,199508,Y,N
GAD000609883,GA,199509,Y,N
GAD000609883,GA,199510,Y,N
GAD000609883,GA,199511,Y,N
GAD000609883,GA,199512,Y,N
GAD000609883,GA,199601,Y,N
GAD000609883,GA,199602,Y,N
GAD000609883,GA,199603,Y,N
GAD000609883,GA,199604,Y,N
GAD000609883,GA,199605,Y,N
GAD000609883,GA,199606,Y,N
GAD000609883,GA,199607,Y,N
GAD000609883,GA,199911,Y,N
GAD000609883,GA,199912,Y,N
GAD000609891,GA,199011,Y,N
GAD000609891,GA,199012,Y,N
GAD000609891,GA,199101,Y,N
GAD000609891,GA,199102,Y,N
GAD000609891,GA,199103,Y,N
GAD000609891,GA,199104,Y,N
GAD000609891,GA,199105,Y,N
GAD000609891,GA,199106,Y,N
GAD000609891,GA,199107,Y,N
GAD000609891,GA,199108,Y,N
GAD000609891,GA,199109,Y,N
GAD000609891,GA,199110,Y,N
GAD000609891,GA,199111,Y,N
GAD000609891,GA,199112,Y,N
GAD000609891,GA,199201,Y,N
GAD000609891,GA,199202,Y,N
GAD000609891,GA,199203,Y,N
GAD000609891,GA,199204,Y,N
GAD000609891,GA,199205,Y,N
GAD000609891,GA,199206,Y,N
GAD000609891,GA,199207,Y,N
GAD000609891,GA,199208,Y,N
GAD000609891,GA,199209,Y,N
GAD000609891,GA,199210,Y,N
GAD000609891,GA,199303,Y,N
GAD000609891,GA,199304,Y,N
GAD000609891,GA,199305,Y,N
GAD000609891,GA,199306,Y,N
GAD000609891,GA,199307,Y,N
GAD000609891,GA,199308,Y,N
GAD000609891,GA,199309,Y,N
GAD000609891,GA,199310,Y,N
GAD000609891,GA,199311,Y,N
GAD000609891,GA,199312,Y,N
GAD000609891,GA,199401,Y,N
GAD000609891,GA,199402,Y,N
GAD000609891,GA,199403,Y,N
GAD000609891,GA,199404,Y,N
GAD000609891,GA,199405,Y,N
GAD000609891,GA,199406,Y,N
GAD000609891,GA,199407,Y,N
GAD000609891,GA,199408,Y,N
GAD000609891,GA,199502,Y,N
GAD000609891,GA,199503,Y,N
GAD000609891,GA,199504,Y,N
GAD000609891,GA,199505,Y,N
GAD000609891,GA,199506,Y,N
GAD000609891,GA,199507,Y,N
GAD000609891,GA,199508,Y,N
GAD000609891,GA,199509,Y,N
GAD000609891,GA,199510,Y,N
GAD000609891,GA,199511,Y,N
GAD000609891,GA,199512,Y,N
GAD000609891,GA,199601,Y,N
GAD000609891,GA,199602,Y,N
GAD000609891,GA,199603,Y,N
GAD000609891,GA,199604,Y,N
GAD000609891,GA,199605,Y,N
GAD000609891,GA,199606,Y,N
GAD000609891,GA,199607,Y,N
GAD000609917,GA,199012,Y,N
GAD000609917,GA,199101,Y,N
GAD000609917,GA,199102,Y,N
GAD000609917,GA,199103,Y,N
GAD000609917,GA,199104,Y,N
GAD000609917,GA,199105,Y,N
GAD000609917,GA,199106,Y,N
GAD000609917,GA,199107,Y,N
GAD000609917,GA,199108,Y,N
GAD000609917,GA,199109,Y,N
GAD000609917,GA,199110,Y,N
GAD000609917,GA,199111,Y,N
GAD000609917,GA,199112,Y,N
GAD000609917,GA,199201,Y,N
GAD000609917,GA,199202,Y,N
GAD000609917,GA,199406,Y,N
GAD000609917,GA,199407,Y,N
GAD000609917,GA,199408,Y,N
GAD000609917,GA,199409,Y,N
GAD000609917,GA,199410,Y,N
GAD000609917,GA,199411,Y,N
GAD000609917,GA,199412,Y,N
GAD000609917,GA,199501,Y,N
GAD000609917,GA,199502,Y,N
GAD000609917,GA,199503,Y,N
GAD000609917,GA,199504,Y,N
GAD000609917,GA,199505,Y,N
GAD000609917,GA,199506,Y,N
GAD000609917,GA,199507,Y,N
GAD000609917,GA,199508,Y,N
GAD000609917,GA,199509,Y,N
GAD000609917,GA,199510,Y,N
GAD000609917,GA,199511,Y,N
GAD000609917,GA,199512,Y,N
GAD000609917,GA,199601,Y,N
GAD000609917,GA,199602,Y,N
GAD000609917,GA,199603,Y,N
GAD000609917,GA,199604,Y,N
GAD000609917,GA,199605,Y,N
GAD000609917,GA,199606,Y,N
GAD000609917,GA,199607,Y,N
GAD000609917,GA,199911,Y,N
GAD000609925,GA,199406,Y,N
GAD000609925,GA,199407,Y,N
GAD000609925,GA,199408,Y,N
GAD000609925,GA,199409,Y,N
GAD000609925,GA,199410,Y,N
GAD000609925,GA,199411,Y,N
GAD000609925,GA,199412,Y,N
GAD000609925,GA,199501,Y,N
GAD000609925,GA,199502,Y,N
GAD000609925,GA,199503,Y,N
GAD000609925,GA,199504,Y,N
GAD000609925,GA,199505,Y,N
GAD000609925,GA,199506,Y,N
GAD000609925,GA,199507,Y,N
GAD000609925,GA,199508,Y,N
GAD000609925,GA,199509,Y,N
GAD000609925,GA,199510,Y,N
GAD000609925,GA,199511,Y,N
GAD000609925,GA,199512,Y,N
GAD000609925,GA,199601,Y,N
GAD000609925,GA,199602,Y,N
GAD000609925,GA,199603,Y,N
GAD000609925,GA,199604,Y,N
GAD000609925,GA,199605,Y,N
GAD000609925,GA,199606,Y,N
GAD000609925,GA,199607,Y,N
GAD000609941,GA,199303,Y,N
GAD000609941,GA,199304,Y,N
GAD000609941,GA,199305,Y,N
GAD000609941,GA,199306,Y,N
GAD000609941,GA,199307,Y,N
GAD000609941,GA,199308,Y,N
GAD000609941,GA,199309,Y,N
GAD000609941,GA,199310,Y,N
GAD000609941,GA,199311,Y,N
GAD000609941,GA,199312,Y,N
GAD000609941,GA,199401,Y,N
GAD000609941,GA,199402,Y,N
GAD000609941,GA,199403,Y,N
GAD000609941,GA,199404,Y,N
GAD000609941,GA,199405,Y,N
GAD000609941,GA,199406,Y,N
GAD000609941,GA,199407,Y,N
GAD000609941,GA,199408,Y,N
GAD000609941,GA,199502,Y,N
GAD000609941,GA,199503,Y,N
GAD000609941,GA,199504,Y,N
GAD000609941,GA,199505,Y,N
GAD000609941,GA,199506,Y,N
GAD000609941,GA,199507,Y,N
GAD000609941,GA,199508,Y,N
GAD000609941,GA,199509,Y,N
GAD000609941,GA,199510,Y,N
GAD000609941,GA,199511,Y,N
GAD000609941,GA,199512,Y,N
GAD000609941,GA,199601,Y,N
GAD000609941,GA,199602,Y,N
GAD000609941,GA,199603,Y,N
GAD000609941,GA,199604,Y,N
GAD000609941,GA,199605,Y,N
GAD000609941,GA,199606,Y,N
GAD000609941,GA,199607,Y,N
GAD000610378,GA,198411,Y,N
GAD000610378,GA,198412,Y,N
GAD000610378,GA,198501,Y,N
GAD000610378,GA,199503,Y,N
GAD000610378,GA,199504,Y,N
GAD000610378,GA,199505,Y,N
GAD000610378,GA,200906,Y,N
GAD000610378,GA,200907,Y,N
GAD000610378,GA,200908,Y,N
GAD000612390,GA,200603,Y,N
GAD000612390,GA,200604,Y,N
GAD000612390,GA,200605,Y,N
GAD000612390,GA,200606,Y,N
GAD000612390,GA,200607,Y,N
GAD000612408,GA,198903,Y,N
GAD000612408,GA,198904,Y,N
GAD000612408,GA,198905,Y,N
GAD000612564,GA,198411,Y,N
GAD000612564,GA,198412,Y,N
GAD000612564,GA,198501,Y,N
GAD000612564,GA,198502,Y,N
GAD000612564,GA,198503,Y,N
GAD000612564,GA,198504,Y,N
GAD000612663,GA,198904,Y,N
GAD000612663,GA,198905,Y,N
GAD000612663,GA,198906,Y,N
GAD000612796,GA,199112,Y,N
GAD000612796,GA,199201,Y,N
GAD000612796,GA,199202,Y,N
GAD000612796,GA,199203,Y,N
GAD000612796,GA,199204,Y,N
GAD000612796,GA,199205,Y,N
GAD000612895,GA,198905,Y,N
GAD000612895,GA,198906,Y,N
GAD000612895,GA,199812,Y,N
GAD000612895,GA,199901,Y,N
GAD000612937,GA,198904,Y,N
GAD000612937,GA,198905,Y,N
GAD000612937,GA,198906,Y,N
GAD003273224,GA,199510,Y,N
GAD003273224,GA,199511,Y,N
GAD003273224,GA,199512,Y,N
GAD003273224,GA,199601,Y,N
GAD003273224,GA,199602,Y,N
GAD003273224,GA,199603,Y,N
GAD003273224,GA,199604,Y,N
GAD003273224,GA,199605,Y,N
GAD003273224,GA,199606,Y,N
GAD003273224,GA,199607,Y,N
GAD003273224,GA,199608,Y,N
GAD003273224,GA,199609,Y,N
GAD003273224,GA,199610,Y,N
GAD003273224,GA,199611,Y,N
GAD003273224,GA,199612,Y,N
GAD003273224,GA,199701,Y,N
GAD003273224,GA,199702,Y,N
GAD003273224,GA,199703,Y,N
GAD003273224,GA,199905,Y,Y
GAD003273224,GA,199906,Y,Y
GAD003273224,GA,199907,Y,Y
GAD003273224,GA,199908,Y,Y
GAD003273224,GA,199909,Y,Y
GAD003273224,GA,199910,Y,Y
GAD003273224,GA,199911,Y,N
GAD003273224,GA,199912,Y,N
GAD003273224,GA,200001,Y,N
GAD003273224,GA,200002,Y,N
GAD003273224,GA,200006,Y,N
GAD003273224,GA,200007,Y,N
GAD003273224,GA,200009,Y,N
GAD003273224,GA,200010,Y,N
GAD003273224,GA,200011,Y,N
GAD003273224,GA,200012,Y,N
GAD003273224,GA,200101,Y,N
GAD003273224,GA,200104,Y,N
GAD003273224,GA,200105,Y,N
GAD003273224,GA,200106,Y,N
GAD003273224,GA,200107,Y,N
GAD003273224,GA,200304,Y,N
GAD003273224,GA,200305,Y,N
GAD003273224,GA,200306,Y,N
GAD003273224,GA,200307,Y,N
GAD003273224,GA,200308,Y,N
GAD003273224,GA,200309,Y,N
GAD003273224,GA,200310,Y,N
GAD003273224,GA,200311,Y,N
GAD003273224,GA,200312,Y,N
GAD003273224,GA,200401,Y,N
GAD003273224,GA,200402,Y,N
GAD003273224,GA,200409,Y,N
GAD003273224,GA,200410,Y,N
GAD003273224,GA,200411,Y,N
GAD003273224,GA,200412,Y,N
GAD003273224,GA,200502,Y,N
GAD003273224,GA,200503,Y,N
GAD003273224,GA,200504,Y,N
GAD003273224,GA,200505,Y,N
GAD003273224,GA,200601,Y,N
GAD003273224,GA,200602,Y,N
GAD003273224,GA,200603,Y,N
GAD003273224,GA,200604,Y,N
GAD003273224,GA,200605,Y,N
GAD003273224,GA,200606,Y,N
GAD003273224,GA,200607,Y,N
GAD003273224,GA,200608,Y,N
GAD003273224,GA,200609,Y,N
GAD003273224,GA,200610,Y,N
GAD003273224,GA,200611,Y,N
GAD003273224,GA,200612,Y,N
GAD003273224,GA,200701,Y,N
GAD003273224,GA,200702,Y,N
GAD003273224,GA,200703,Y,N
GAD003273224,GA,200704,Y,N
GAD003273224,GA,200705,Y,N
GAD003273224,GA,200706,Y,N
GAD003273224,GA,200707,Y,N
GAD003273224,GA,200708,Y,N
GAD003273224,GA,200709,Y,N
GAD003273224,GA,200710,Y,N
GAD003273224,GA,200808,Y,N
GAD003273224,GA,200809,Y,N
GAD003273224,GA,200810,Y,N
GAD003273224,GA,200908,Y,N
GAD003273224,GA,200909,Y,N
GAD003273224,GA,200910,Y,N
GAD003273224,GA,200911,Y,N
GAD003273224,GA,200912,Y,N
GAD003273224,GA,201001,Y,N
GAD003273224,GA,201002,Y,N
GAD003273224,GA,201003,Y,N
GAD003273224,GA,201005,Y,N
GAD003273224,GA,201006,Y,N
GAD003273224,GA,201007,Y,N
GAD003273224,GA,201008,Y,N
GAD003273224,GA,201009,Y,N
GAD003273224,GA,201105,Y,N
GAD003273224,GA,201106,Y,N
GAD003273224,GA,201108,Y,N
GAD003273224,GA,201109,Y,N
GAD003273224,GA,201110,Y,N
GAD003273224,GA,201111,Y,N
GAD003273224,GA,201203,Y,N
GAD003273224,GA,201204,Y,N
GAD003273224,GA,201205,Y,N
GAD003273224,GA,201208,Y,N
GAD003273224,GA,201209,Y,N
GAD003273224,GA,201210,Y,N
GAD003273224,GA,201211,Y,N
GAD003273224,GA,201212,Y,N
GAD003273224,GA,201301,Y,N
GAD003273224,GA,201302,Y,N
GAD003273224,GA,201305,Y,N
GAD003273224,GA,201306,Y,N
GAD003273224,GA,201307,Y,N
GAD003273224,GA,201406,Y,N
GAD003273224,GA,201407,Y,N
GAD003273224,GA,201408,Y,N
GAD003273224,GA,201505,Y,N
GAD003273224,GA,201506,Y,N
GAD003273224,GA,201507,Y,N
GAD003273224,GA,201704,Y,N
GAD003273224,GA,201705,Y,N
GAD003273224,GA,201906,Y,N
GAD003273224,GA,201907,Y,N
GAD003273224,GA,201908,Y,N
GAD003273224,GA,201909,Y,N
GAD003273224,GA,201910,Y,N
GAD003273224,GA,201911,Y,N
GAD003273224,GA,201912,Y,N
GAD003273224,GA,202001,Y,N
GAD003273224,GA,202002,Y,N
GAD003273224,GA,202003,Y,N
GAD003273224,GA,202004,Y,N
GAD003273224,GA,202005,Y,N
GAD003273224,GA,202006,Y,N
GAD003273224,GA,202204,Y,N
GAD003273224,GA,202205,Y,N
GAD003273224,GA,202206,Y,N
GAD003273224,GA,202207,Y,N
GAD003273224,GA,202208,Y,N
GAD003273224,GA,202209,Y,N
GAD003273224,GA,202210,Y,N
GAD003273224,GA,202211,Y,N
GAD003273224,GA,202212,Y,N
GAD003274545,GA,198312,Y,N
GAD003274545,GA,198401,Y,N
GAD003274545,GA,198402,Y,N
GAD003274545,GA,198403,Y,N
GAD003274545,GA,198404,Y,N
GAD003274545,GA,198405,Y,N
GAD003274545,GA,198908,Y,N
GAD003274545,GA,198909,Y,N
GAD003274545,GA,198910,Y,N
GAD003274545,GA,198911,Y,N
GAD003274545,GA,198912,Y,N
GAD003274545,GA,199001,Y,N
GAD003274545,GA,199103,Y,N
GAD003274545,GA,199104,Y,N
GAD003274545,GA,199402,Y,N
GAD003274545,GA,199403,Y,N
GAD003274545,GA,199803,Y,N
GAD003274545,GA,199804,Y,N
GAD003274545,GA,199805,Y,N
GAD003274545,GA,201607,Y,N
GAD003274545,GA,201608,Y,N
GAD003275252,GA,198411,Y,N
GAD003275252,GA,198412,Y,N
GAD003275252,GA,198501,Y,N
GAD003275252,GA,198502,Y,N
GAD003275252,GA,198503,Y,N
GAD003275252,GA,198504,Y,N
GAD003275252,GA,198505,Y,N
GAD003275252,GA,198506,Y,N
GAD003275252,GA,198507,Y,N
GAD003275252,GA,198508,Y,N
GAD003275252,GA,198509,Y,N
GAD003275252,GA,198510,Y,N
GAD003275252,GA,198511,Y,N
GAD003275252,GA,198603,Y,N
GAD003275252,GA,198604,Y,N
GAD003275252,GA,198605,Y,N
GAD003275252,GA,198606,Y,N
GAD003275252,GA,198607,Y,N
GAD003275252,GA,199004,Y,N
GAD003275252,GA,199005,Y,N
GAD003275252,GA,199006,Y,N
GAD003275252,GA,199110,Y,N
GAD003275252,GA,199111,Y,N
GAD003275252,GA,199112,Y,N
GAD003275252,GA,199302,Y,N
GAD003275252,GA,199303,Y,N
GAD003275252,GA,199304,Y,N
GAD003275252,GA,199305,Y,N
GAD003275252,GA,199306,Y,N
GAD003275252,GA,199307,Y,N
GAD003275252,GA,199308,Y,N
GAD003275252,GA,199309,Y,N
GAD003275252,GA,199310,Y,N
GAD003275252,GA,199311,Y,N
GAD003275252,GA,199312,Y,N
GAD003275252,GA,199401,Y,N
GAD003275252,GA,199402,Y,N
GAD003275252,GA,199403,Y,N
GAD003275252,GA,199404,Y,N
GAD003275252,GA,199405,Y,N
GAD003275252,GA,199406,Y,N
GAD003275252,GA,199407,Y,N
GAD003275252,GA,199408,Y,N
GAD003275252,GA,199409,Y,N
GAD003275252,GA,199509,Y,N
GAD003275252,GA,199510,Y,N
GAD003275252,GA,199511,Y,N
GAD003275252,GA,199605,Y,N
GAD003275252,GA,199606,Y,N
GAD003275252,GA,199607,Y,N
GAD003275252,GA,199608,Y,N
GAD003275252,GA,199609,Y,N
GAD003275252,GA,199708,Y,N
GAD003275252,GA,199709,Y,N
GAD003275252,GA,199901,Y,N
GAD003275252,GA,199902,Y,N
GAD003275252,GA,199908,Y,N
GAD003275252,GA,199909,Y,N
GAD003275252,GA,199910,Y,Y
GAD003275252,GA,199911,Y,Y
GAD004065520,GA,201806,Y,N
GAD004065520,GA,201807,Y,N
GAD004065520,GA,201808,Y,N
GAD004149951,GA,198911,Y,N
GAD004149951,GA,198912,Y,N
GAD004149951,GA,199001,Y,N
GAD004149951,GA,199002,Y,N
GAD004149951,GA,199003,Y,N
GAD004149951,GA,199004,Y,N
GAD004149951,GA,199005,Y,N
GAD004149951,GA,199006,Y,N
GAD004149951,GA,199007,Y,N
GAD004149951,GA,199008,Y,N
GAD004149951,GA,199009,Y,N
