lat,lon,desirable_score,total_deductions,overall_score,final_score
30.439999999999998,-84.86000000000014,0.0,0,0,0
30.439999999999998,-84.84000000000015,0.0,0,0,0
30.439999999999998,-84.82000000000015,0.0,0,0,0
30.439999999999998,-84.80000000000015,0.0,0,0,0
30.439999999999998,-84.78000000000016,0.0,0,0,0
30.439999999999998,-84.76000000000016,0.0,0,0,0
30.439999999999998,-84.74000000000017,0.0,0,0,0
30.439999999999998,-84.72000000000017,0.0,0,0,0
30.439999999999998,-84.70000000000017,0.0,0,0,0
30.439999999999998,-84.68000000000018,0.0,0,0,0
30.439999999999998,-84.66000000000018,0.0,0,0,0
30.439999999999998,-84.64000000000019,2.5,0,2.5,2.5
30.439999999999998,-84.62000000000019,5.0,0,5.0,5.0
30.439999999999998,-84.6000000000002,4.5,0,4.5,4.5
30.439999999999998,-84.5800000000002,3.5,0,3.5,3.5
30.439999999999998,-84.5600000000002,1.0,0,1.0,1.0
30.439999999999998,-84.5400000000002,7.0,0,7.0,7.0
30.439999999999998,-84.52000000000021,6.5,0,6.5,6.5
30.439999999999998,-84.50000000000021,6.5,0,6.5,6.5
30.439999999999998,-84.48000000000022,1.5,0,1.5,1.5
30.439999999999998,-84.46000000000022,0.0,0,0,0
30.439999999999998,-84.44000000000023,2.5,0,2.5,2.5
30.439999999999998,-84.42000000000023,5.0,0,5.0,5.0
30.439999999999998,-84.40000000000023,4.5,0,4.5,4.5
30.439999999999998,-84.38000000000024,7.0,0,7.0,7.0
30.439999999999998,-84.36000000000024,16.0,0,16.0,16.0
30.439999999999998,-84.34000000000024,27.0,0,27.0,20
30.439999999999998,-84.32000000000025,28.5,0,28.5,20
30.439999999999998,-84.30000000000025,30.5,0,30.5,20
30.439999999999998,-84.28000000000026,30.5,0,30.5,20
30.439999999999998,-84.26000000000026,29.0,0,29.0,20
30.439999999999998,-84.24000000000026,21.0,0,21.0,20
30.439999999999998,-84.22000000000027,28.0,0,28.0,20
30.439999999999998,-84.20000000000027,5.0,0,5.0,5.0
30.439999999999998,-84.18000000000028,4.0,0,4.0,4.0
30.439999999999998,-84.16000000000028,2.5,0,2.5,2.5
30.439999999999998,-84.14000000000028,7.0,0,7.0,7.0
30.439999999999998,-84.12000000000029,10.0,0,10.0,10.0
30.439999999999998,-84.10000000000029,2.5,0,2.5,2.5
30.439999999999998,-84.0800000000003,1.5,0,1.5,1.5
30.439999999999998,-84.0600000000003,0.0,0,0,0
30.439999999999998,-84.0400000000003,0.0,0,0,0
30.439999999999998,-84.02000000000031,1.0,0,1.0,1.0
30.439999999999998,-84.00000000000031,1.5,0,1.5,1.5
30.439999999999998,-83.98000000000032,1.5,0,1.5,1.5
30.439999999999998,-83.96000000000032,0.0,0,0,0
30.439999999999998,-83.94000000000032,0.0,0,0,0
30.439999999999998,-83.92000000000033,4.0,0,4.0,4.0
30.439999999999998,-83.90000000000033,1.0,0,1.0,1.0
30.439999999999998,-83.88000000000034,0.0,0,0,0
30.439999999999998,-83.86000000000034,0.0,0,0,0
30.439999999999998,-83.84000000000034,0.0,0,0,0
30.439999999999998,-83.82000000000035,0.0,0,0,0
30.439999999999998,-83.80000000000035,0.0,0,0,0
30.439999999999998,-83.78000000000036,1.0,0,1.0,1.0
30.439999999999998,-83.76000000000036,1.5,0,1.5,1.5
30.439999999999998,-83.74000000000036,2.5,0,2.5,2.5
30.439999999999998,-83.72000000000037,1.5,0,1.5,1.5
30.439999999999998,-83.70000000000037,0.0,0,0,0
30.439999999999998,-83.68000000000038,1.5,0,1.5,1.5
30.439999999999998,-83.66000000000038,1.0,0,1.0,1.0
30.439999999999998,-83.64000000000038,3.0,0,3.0,3.0
30.439999999999998,-83.62000000000039,3.0,0,3.0,3.0
30.439999999999998,-83.60000000000039,2.0,0,2.0,2.0
30.439999999999998,-83.5800000000004,0.0,0,0,0
30.439999999999998,-83.5600000000004,0.0,0,0,0
30.439999999999998,-83.5400000000004,0.0,0,0,0
30.439999999999998,-83.52000000000041,0.0,0,0,0
30.439999999999998,-83.50000000000041,0.0,0,0,0
30.439999999999998,-83.48000000000042,2.0,0,2.0,2.0
30.439999999999998,-83.46000000000042,5.5,0,5.5,5.5
30.439999999999998,-83.44000000000042,7.5,0,7.5,7.5
30.439999999999998,-83.42000000000043,19.5,0,19.5,19.5
30.439999999999998,-83.40000000000043,14.5,0,14.5,14.5
30.439999999999998,-83.38000000000044,2.0,0,2.0,2.0
30.439999999999998,-83.36000000000044,0.0,0,0,0
30.439999999999998,-83.34000000000044,4.0,0,4.0,4.0
30.439999999999998,-83.32000000000045,5.0,0,5.0,5.0
30.439999999999998,-83.30000000000045,10.0,0,10.0,10.0
30.439999999999998,-83.28000000000046,0.0,0,0,0
30.439999999999998,-83.26000000000046,0.0,0,0,0
30.439999999999998,-83.24000000000046,0.0,0,0,0
30.439999999999998,-83.22000000000047,0.0,0,0,0
30.439999999999998,-83.20000000000047,3.5,0,3.5,3.5
30.439999999999998,-83.18000000000048,1.5,0,1.5,1.5
30.439999999999998,-83.16000000000048,3.5,0,3.5,3.5
30.439999999999998,-83.14000000000048,3.5,0,3.5,3.5
30.439999999999998,-83.12000000000049,2.5,0,2.5,2.5
30.439999999999998,-83.10000000000049,3.5,0,3.5,3.5
30.439999999999998,-83.0800000000005,2.5,0,2.5,2.5
30.439999999999998,-83.0600000000005,2.5,0,2.5,2.5
30.439999999999998,-83.0400000000005,2.5,0,2.5,2.5
30.439999999999998,-83.02000000000051,2.5,0,2.5,2.5
30.439999999999998,-83.00000000000051,2.5,0,2.5,2.5
30.439999999999998,-82.98000000000052,2.5,0,2.5,2.5
30.439999999999998,-82.96000000000052,1.0,0,1.0,1.0
30.439999999999998,-82.94000000000052,2.5,0,2.5,2.5
30.439999999999998,-82.92000000000053,2.0,0,2.0,2.0
30.439999999999998,-82.90000000000053,2.0,0,2.0,2.0
30.439999999999998,-82.88000000000054,0.0,0,0,0
30.439999999999998,-82.86000000000054,0.0,0,0,0
30.439999999999998,-82.84000000000054,0.0,0,0,0
30.439999999999998,-82.82000000000055,0.0,0,0,0
30.439999999999998,-82.80000000000055,0.0,0,0,0
30.439999999999998,-82.78000000000056,0.0,0,0,0
30.439999999999998,-82.76000000000056,0.0,0,0,0
30.439999999999998,-82.74000000000056,0.0,0,0,0
30.439999999999998,-82.72000000000057,2.5,0,2.5,2.5
30.439999999999998,-82.70000000000057,2.0,0,2.0,2.0
30.439999999999998,-82.68000000000058,2.5,0,2.5,2.5
30.439999999999998,-82.66000000000058,2.5,0,2.5,2.5
30.439999999999998,-82.64000000000058,1.0,0,1.0,1.0
30.439999999999998,-82.62000000000059,0.0,0,0,0
30.439999999999998,-82.60000000000059,0.0,0,0,0
30.439999999999998,-82.5800000000006,0.0,0,0,0
30.439999999999998,-82.5600000000006,0.0,0,0,0
30.439999999999998,-82.5400000000006,0.0,0,0,0
30.439999999999998,-82.5200000000006,0.0,0,0,0
30.439999999999998,-82.50000000000061,0.0,0,0,0
30.439999999999998,-82.48000000000062,0.0,0,0,0
30.439999999999998,-82.46000000000062,0.0,0,0,0
30.439999999999998,-82.44000000000062,0.0,0,0,0
30.439999999999998,-82.42000000000063,0.0,0,0,0
30.439999999999998,-82.40000000000063,0.0,0,0,0
30.439999999999998,-82.38000000000063,0.0,0,0,0
30.439999999999998,-82.36000000000064,0.0,0,0,0
30.439999999999998,-82.34000000000064,0.0,0,0,0
30.439999999999998,-82.32000000000065,0.0,0,0,0
30.439999999999998,-82.30000000000065,4.5,0,4.5,4.5
30.439999999999998,-82.28000000000065,3.0,0,3.0,3.0
30.439999999999998,-82.26000000000066,0.0,0,0,0
30.439999999999998,-82.24000000000066,0.0,0,0,0
30.439999999999998,-82.22000000000067,0.0,0,0,0
30.439999999999998,-82.20000000000067,0.0,0,0,0
30.439999999999998,-82.18000000000067,0.0,0,0,0
30.439999999999998,-82.16000000000068,0.0,0,0,0
30.439999999999998,-82.14000000000068,0.0,0,0,0
30.439999999999998,-82.12000000000069,0.0,0,0,0
30.439999999999998,-82.10000000000069,0.0,0,0,0
30.439999999999998,-82.0800000000007,0.0,0,0,0
30.439999999999998,-82.0600000000007,0.0,0,0,0
30.439999999999998,-82.0400000000007,0.0,0,0,0
30.439999999999998,-82.0200000000007,0.0,0,0,0
30.439999999999998,-82.00000000000071,0.0,0,0,0
30.439999999999998,-81.98000000000071,0.0,0,0,0
30.439999999999998,-81.96000000000072,0.0,0,0,0
30.439999999999998,-81.94000000000072,0.0,0,0,0
30.439999999999998,-81.92000000000073,0.0,0,0,0
30.439999999999998,-81.90000000000073,1.0,0,1.0,1.0
30.439999999999998,-81.88000000000073,2.5,0,2.5,2.5
30.439999999999998,-81.86000000000074,2.0,0,2.0,2.0
30.439999999999998,-81.84000000000074,1.5,0,1.5,1.5
30.439999999999998,-81.82000000000075,0.0,0,0,0
30.439999999999998,-81.80000000000075,0.0,0,0,0
30.439999999999998,-81.78000000000075,8.0,0,8.0,8.0
30.439999999999998,-81.76000000000076,16.5,0,16.5,16.5
30.439999999999998,-81.74000000000076,12.0,0,12.0,12.0
30.439999999999998,-81.72000000000077,20.5,0,20.5,20
30.439999999999998,-81.70000000000077,23.5,0,23.5,20
30.439999999999998,-81.68000000000077,21.0,0,21.0,20
30.439999999999998,-81.66000000000078,22.0,0,22.0,20
30.439999999999998,-81.64000000000078,16.0,0,16.0,16.0
30.439999999999998,-81.62000000000079,8.0,0,8.0,8.0
30.439999999999998,-81.60000000000079,6.5,0,6.5,6.5
30.439999999999998,-81.5800000000008,6.0,0,6.0,6.0
30.439999999999998,-81.5600000000008,4.5,0,4.5,4.5
30.439999999999998,-81.5400000000008,2.0,0,2.0,2.0
30.439999999999998,-81.5200000000008,1.5,0,1.5,1.5
30.439999999999998,-81.50000000000081,0.0,0,0,0
30.439999999999998,-81.48000000000081,1.5,0,1.5,1.5
30.439999999999998,-81.46000000000082,2.5,0,2.5,2.5
30.439999999999998,-81.44000000000082,2.5,0,2.5,2.5
30.439999999999998,-81.42000000000083,1.5,0,1.5,1.5
30.439999999999998,-81.40000000000083,0.0,0,0,0
30.439999999999998,-81.38000000000083,0.0,0,0,0
30.439999999999998,-81.36000000000084,0.0,0,0,0
30.439999999999998,-81.34000000000084,0.0,0,0,0
30.439999999999998,-81.32000000000085,0.0,0,0,0
30.439999999999998,-81.30000000000085,0.0,0,0,0
30.439999999999998,-81.28000000000085,0.0,0,0,0
30.439999999999998,-81.26000000000086,0.0,0,0,0
30.439999999999998,-81.24000000000086,0.0,0,0,0
30.439999999999998,-81.22000000000087,0.0,0,0,0
30.439999999999998,-81.20000000000087,0.0,0,0,0
30.439999999999998,-81.18000000000087,0.0,0,0,0
30.439999999999998,-81.16000000000088,0.0,0,0,0
30.439999999999998,-81.14000000000088,0.0,0,0,0
30.439999999999998,-81.12000000000089,0.0,0,0,0
30.439999999999998,-81.10000000000089,0.0,0,0,0
30.439999999999998,-81.0800000000009,0.0,0,0,0
30.439999999999998,-81.0600000000009,0.0,0,0,0
30.439999999999998,-81.0400000000009,0.0,0,0,0
30.439999999999998,-81.0200000000009,0.0,0,0,0
30.439999999999998,-81.00000000000091,0.0,0,0,0
30.439999999999998,-80.98000000000091,0.0,0,0,0
30.439999999999998,-80.96000000000092,0.0,0,0,0
30.439999999999998,-80.94000000000092,0.0,0,0,0
30.439999999999998,-80.92000000000093,0.0,0,0,0
30.439999999999998,-80.90000000000093,0.0,0,0,0
30.439999999999998,-80.88000000000093,0.0,0,0,0
30.439999999999998,-80.86000000000094,0.0,0,0,0
30.439999999999998,-80.84000000000094,0.0,0,0,0
30.439999999999998,-80.82000000000095,0.0,0,0,0
30.459999999999997,-85.6,0.0,0,0,0
30.459999999999997,-85.58,2.0,0,2.0,2.0
30.459999999999997,-85.56,1.5,0,1.5,1.5
30.459999999999997,-85.54,1.5,0,1.5,1.5
30.459999999999997,-85.52000000000001,2.5,0,2.5,2.5
30.459999999999997,-85.50000000000001,1.5,0,1.5,1.5
30.459999999999997,-85.48000000000002,0.0,0,0,0
30.459999999999997,-85.46000000000002,0.0,0,0,0
30.459999999999997,-85.44000000000003,0.0,0,0,0
30.459999999999997,-85.42000000000003,7.0,0,7.0,7.0
30.459999999999997,-85.40000000000003,0.0,0,0,0
30.459999999999997,-85.38000000000004,0.0,0,0,0
30.459999999999997,-85.36000000000004,0.0,0,0,0
30.459999999999997,-85.34000000000005,0.0,0,0,0
30.459999999999997,-85.32000000000005,0.0,0,0,0
30.459999999999997,-85.30000000000005,0.0,0,0,0
30.459999999999997,-85.28000000000006,0.0,0,0,0
30.459999999999997,-85.26000000000006,0.0,0,0,0
30.459999999999997,-85.24000000000007,0.0,0,0,0
30.459999999999997,-85.22000000000007,0.0,0,0,0
30.459999999999997,-85.20000000000007,3.0,0,3.0,3.0
30.459999999999997,-85.18000000000008,6.5,0,6.5,6.5
30.459999999999997,-85.16000000000008,2.0,0,2.0,2.0
30.459999999999997,-85.14000000000009,3.0,2,1.0,1.0
30.459999999999997,-85.12000000000009,1.0,0,1.0,1.0
30.459999999999997,-85.1000000000001,3.5,0,3.5,3.5
30.459999999999997,-85.0800000000001,14.0,0,14.0,14.0
30.459999999999997,-85.0600000000001,24.0,0,24.0,20
30.459999999999997,-85.0400000000001,24.0,0,24.0,20
30.459999999999997,-85.02000000000011,20.0,0,20.0,20.0
30.459999999999997,-85.00000000000011,2.0,0,2.0,2.0
30.459999999999997,-84.98000000000012,2.0,0,2.0,2.0
30.459999999999997,-84.96000000000012,2.0,0,2.0,2.0
30.459999999999997,-84.94000000000013,0.0,0,0,0
30.459999999999997,-84.92000000000013,0.0,0,0,0
30.459999999999997,-84.90000000000013,0.0,0,0,0
30.459999999999997,-84.88000000000014,0.0,0,0,0
30.459999999999997,-84.86000000000014,0.0,0,0,0
30.459999999999997,-84.84000000000015,0.0,0,0,0
30.459999999999997,-84.82000000000015,0.0,0,0,0
30.459999999999997,-84.80000000000015,0.0,0,0,0
30.459999999999997,-84.78000000000016,0.0,0,0,0
30.459999999999997,-84.76000000000016,0.0,0,0,0
30.459999999999997,-84.74000000000017,0.0,0,0,0
30.459999999999997,-84.72000000000017,0.0,0,0,0
30.459999999999997,-84.70000000000017,0.0,0,0,0
30.459999999999997,-84.68000000000018,0.0,0,0,0
30.459999999999997,-84.66000000000018,0.0,0,0,0
30.459999999999997,-84.64000000000019,0.0,0,0,0
30.459999999999997,-84.62000000000019,4.0,0,4.0,4.0
30.459999999999997,-84.6000000000002,1.0,0,1.0,1.0
30.459999999999997,-84.5800000000002,2.0,0,2.0,2.0
30.459999999999997,-84.5600000000002,0.0,0,0,0
30.459999999999997,-84.5400000000002,1.5,0,1.5,1.5
30.459999999999997,-84.52000000000021,2.5,0,2.5,2.5
30.459999999999997,-84.50000000000021,2.5,0,2.5,2.5
30.459999999999997,-84.48000000000022,2.5,0,2.5,2.5
30.459999999999997,-84.46000000000022,0.0,0,0,0
30.459999999999997,-84.44000000000023,1.5,0,1.5,1.5
30.459999999999997,-84.42000000000023,3.5,0,3.5,3.5
30.459999999999997,-84.40000000000023,7.5,0,7.5,7.5
30.459999999999997,-84.38000000000024,16.0,2,14.0,14.0
30.459999999999997,-84.36000000000024,27.5,12,15.5,15.5
30.459999999999997,-84.34000000000024,23.0,0,23.0,20
30.459999999999997,-84.32000000000025,19.5,0,19.5,19.5
30.459999999999997,-84.30000000000025,22.0,0,22.0,20
30.459999999999997,-84.28000000000026,27.5,0,27.5,20
30.459999999999997,-84.26000000000026,23.5,0,23.5,20
30.459999999999997,-84.24000000000026,27.0,0,27.0,20
30.459999999999997,-84.22000000000027,31.5,8,23.5,20
30.459999999999997,-84.20000000000027,26.0,0,26.0,20
30.459999999999997,-84.18000000000028,10.0,0,10.0,10.0
30.459999999999997,-84.16000000000028,3.5,0,3.5,3.5
30.459999999999997,-84.14000000000028,2.0,0,2.0,2.0
30.459999999999997,-84.12000000000029,3.0,0,3.0,3.0
30.459999999999997,-84.10000000000029,5.0,0,5.0,5.0
30.459999999999997,-84.0800000000003,2.5,0,2.5,2.5
30.459999999999997,-84.0600000000003,0.0,0,0,0
30.459999999999997,-84.0400000000003,1.0,0,1.0,1.0
30.459999999999997,-84.02000000000031,4.0,0,4.0,4.0
30.459999999999997,-84.00000000000031,1.5,0,1.5,1.5
30.459999999999997,-83.98000000000032,0.0,0,0,0
30.459999999999997,-83.96000000000032,1.5,0,1.5,1.5
30.459999999999997,-83.94000000000032,0.0,0,0,0
30.459999999999997,-83.92000000000033,5.5,0,5.5,5.5
30.459999999999997,-83.90000000000033,6.0,0,6.0,6.0
30.459999999999997,-83.88000000000034,4.0,0,4.0,4.0
30.459999999999997,-83.86000000000034,0.0,0,0,0
30.459999999999997,-83.84000000000034,1.0,0,1.0,1.0
30.459999999999997,-83.82000000000035,0.0,0,0,0
30.459999999999997,-83.80000000000035,0.0,0,0,0
30.459999999999997,-83.78000000000036,0.0,0,0,0
30.459999999999997,-83.76000000000036,1.0,0,1.0,1.0
30.459999999999997,-83.74000000000036,3.5,0,3.5,3.5
30.459999999999997,-83.72000000000037,0.0,0,0,0
30.459999999999997,-83.70000000000037,1.0,0,1.0,1.0
30.459999999999997,-83.68000000000038,0.0,0,0,0
30.459999999999997,-83.66000000000038,1.5,0,1.5,1.5
30.459999999999997,-83.64000000000038,13.5,0,13.5,13.5
30.459999999999997,-83.62000000000039,10.5,0,10.5,10.5
30.459999999999997,-83.60000000000039,1.5,0,1.5,1.5
30.459999999999997,-83.5800000000004,0.0,0,0,0
30.459999999999997,-83.5600000000004,0.0,0,0,0
30.459999999999997,-83.5400000000004,2.0,0,2.0,2.0
30.459999999999997,-83.52000000000041,2.0,0,2.0,2.0
30.459999999999997,-83.50000000000041,0.0,0,0,0
30.459999999999997,-83.48000000000042,2.5,0,2.5,2.5
30.459999999999997,-83.46000000000042,9.0,0,9.0,9.0
30.459999999999997,-83.44000000000042,25.5,0,25.5,20
30.459999999999997,-83.42000000000043,26.5,0,26.5,20
30.459999999999997,-83.40000000000043,25.0,0,25.0,20
30.459999999999997,-83.38000000000044,0.0,0,0,0
30.459999999999997,-83.36000000000044,0.0,0,0,0
30.459999999999997,-83.34000000000044,1.0,0,1.0,1.0
30.459999999999997,-83.32000000000045,0.0,0,0,0
30.459999999999997,-83.30000000000045,0.0,0,0,0
30.459999999999997,-83.28000000000046,0.0,0,0,0
30.459999999999997,-83.26000000000046,0.0,0,0,0
30.459999999999997,-83.24000000000046,1.5,0,1.5,1.5
30.459999999999997,-83.22000000000047,0.0,0,0,0
30.459999999999997,-83.20000000000047,0.0,0,0,0
30.459999999999997,-83.18000000000048,1.0,0,1.0,1.0
30.459999999999997,-83.16000000000048,0.0,0,0,0
30.459999999999997,-83.14000000000048,1.0,0,1.0,1.0
30.459999999999997,-83.12000000000049,2.5,0,2.5,2.5
30.459999999999997,-83.10000000000049,2.0,0,2.0,2.0
30.459999999999997,-83.0800000000005,2.0,0,2.0,2.0
30.459999999999997,-83.0600000000005,2.5,0,2.5,2.5
30.459999999999997,-83.0400000000005,2.5,0,2.5,2.5
30.459999999999997,-83.02000000000051,2.5,0,2.5,2.5
30.459999999999997,-83.00000000000051,0.0,0,0,0
30.459999999999997,-82.98000000000052,0.0,0,0,0
30.459999999999997,-82.96000000000052,1.0,0,1.0,1.0
30.459999999999997,-82.94000000000052,4.0,0,4.0,4.0
30.459999999999997,-82.92000000000053,3.5,0,3.5,3.5
30.459999999999997,-82.90000000000053,0.0,0,0,0
30.459999999999997,-82.88000000000054,1.0,0,1.0,1.0
30.459999999999997,-82.86000000000054,1.0,0,1.0,1.0
30.459999999999997,-82.84000000000054,0.0,0,0,0
30.459999999999997,-82.82000000000055,2.5,0,2.5,2.5
30.459999999999997,-82.80000000000055,0.0,0,0,0
30.459999999999997,-82.78000000000056,0.0,0,0,0
30.459999999999997,-82.76000000000056,0.0,0,0,0
30.459999999999997,-82.74000000000056,0.0,0,0,0
30.459999999999997,-82.72000000000057,1.0,0,1.0,1.0
30.459999999999997,-82.70000000000057,3.5,0,3.5,3.5
30.459999999999997,-82.68000000000058,2.5,0,2.5,2.5
30.459999999999997,-82.66000000000058,0.0,0,0,0
30.459999999999997,-82.64000000000058,0.0,0,0,0
30.459999999999997,-82.62000000000059,0.0,0,0,0
30.459999999999997,-82.60000000000059,0.0,0,0,0
30.459999999999997,-82.5800000000006,0.0,0,0,0
30.459999999999997,-82.5600000000006,0.0,0,0,0
30.459999999999997,-82.5400000000006,0.0,0,0,0
30.459999999999997,-82.5200000000006,0.0,0,0,0
30.459999999999997,-82.50000000000061,0.0,0,0,0
30.459999999999997,-82.48000000000062,0.0,0,0,0
30.459999999999997,-82.46000000000062,0.0,0,0,0
30.459999999999997,-82.44000000000062,0.0,0,0,0
30.459999999999997,-82.42000000000063,0.0,0,0,0
30.459999999999997,-82.40000000000063,0.0,0,0,0
30.459999999999997,-82.38000000000063,0.0,0,0,0
30.459999999999997,-82.36000000000064,0.0,0,0,0
30.459999999999997,-82.34000000000064,0.0,0,0,0
30.459999999999997,-82.32000000000065,0.0,0,0,0
30.459999999999997,-82.30000000000065,0.0,0,0,0
30.459999999999997,-82.28000000000065,0.0,0,0,0
30.459999999999997,-82.26000000000066,0.0,0,0,0
30.459999999999997,-82.24000000000066,0.0,0,0,0
30.459999999999997,-82.22000000000067,3.0,0,3.0,3.0
30.459999999999997,-82.20000000000067,4.0,0,4.0,4.0
30.459999999999997,-82.18000000000067,0.0,0,0,0
30.459999999999997,-82.16000000000068,0.0,0,0,0
30.459999999999997,-82.14000000000068,0.0,0,0,0
30.459999999999997,-82.12000000000069,0.0,0,0,0
30.459999999999997,-82.10000000000069,0.0,0,0,0
30.459999999999997,-82.0800000000007,0.0,0,0,0
30.459999999999997,-82.0600000000007,0.0,0,0,0
30.459999999999997,-82.0400000000007,0.0,0,0,0
30.459999999999997,-82.0200000000007,0.0,0,0,0
30.459999999999997,-82.00000000000071,0.0,0,0,0
30.459999999999997,-81.98000000000071,0.0,0,0,0
30.459999999999997,-81.96000000000072,0.0,0,0,0
30.459999999999997,-81.94000000000072,0.0,0,0,0
30.459999999999997,-81.92000000000073,0.0,0,0,0
30.459999999999997,-81.90000000000073,0.0,0,0,0
30.459999999999997,-81.88000000000073,0.0,0,0,0
30.459999999999997,-81.86000000000074,1.0,0,1.0,1.0
30.459999999999997,-81.84000000000074,2.5,0,2.5,2.5
30.459999999999997,-81.82000000000075,2.5,0,2.5,2.5
30.459999999999997,-81.80000000000075,1.5,0,1.5,1.5
30.459999999999997,-81.78000000000075,4.0,0,4.0,4.0
30.459999999999997,-81.76000000000076,7.0,0,7.0,7.0
30.459999999999997,-81.74000000000076,3.0,0,3.0,3.0
30.459999999999997,-81.72000000000077,13.5,0,13.5,13.5
30.459999999999997,-81.70000000000077,14.0,0,14.0,14.0
30.459999999999997,-81.68000000000077,7.0,0,7.0,7.0
30.459999999999997,-81.66000000000078,8.0,0,8.0,8.0
30.459999999999997,-81.64000000000078,24.0,0,24.0,20
30.459999999999997,-81.62000000000079,16.0,2,14.0,14.0
30.459999999999997,-81.60000000000079,11.5,0,11.5,11.5
30.459999999999997,-81.5800000000008,16.5,0,16.5,16.5
30.459999999999997,-81.5600000000008,11.5,0,11.5,11.5
30.459999999999997,-81.5400000000008,6.5,0,6.5,6.5
30.459999999999997,-81.5200000000008,5.0,0,5.0,5.0
30.459999999999997,-81.50000000000081,2.0,0,2.0,2.0
30.459999999999997,-81.48000000000081,2.0,0,2.0,2.0
30.459999999999997,-81.46000000000082,2.0,0,2.0,2.0
30.459999999999997,-81.44000000000082,2.0,0,2.0,2.0
30.459999999999997,-81.42000000000083,2.5,0,2.5,2.5
30.459999999999997,-81.40000000000083,2.0,0,2.0,2.0
30.459999999999997,-81.38000000000083,0.0,0,0,0
30.459999999999997,-81.36000000000084,0.0,0,0,0
30.459999999999997,-81.34000000000084,0.0,0,0,0
30.459999999999997,-81.32000000000085,0.0,0,0,0
30.459999999999997,-81.30000000000085,0.0,0,0,0
30.459999999999997,-81.28000000000085,0.0,0,0,0
30.459999999999997,-81.26000000000086,0.0,0,0,0
30.459999999999997,-81.24000000000086,0.0,0,0,0
30.459999999999997,-81.22000000000087,0.0,0,0,0
30.459999999999997,-81.20000000000087,0.0,0,0,0
30.459999999999997,-81.18000000000087,0.0,0,0,0
30.459999999999997,-81.16000000000088,0.0,0,0,0
30.459999999999997,-81.14000000000088,0.0,0,0,0
30.459999999999997,-81.12000000000089,0.0,0,0,0
30.459999999999997,-81.10000000000089,0.0,0,0,0
30.459999999999997,-81.0800000000009,0.0,0,0,0
30.459999999999997,-81.0600000000009,0.0,0,0,0
30.459999999999997,-81.0400000000009,0.0,0,0,0
30.459999999999997,-81.0200000000009,0.0,0,0,0
30.459999999999997,-81.00000000000091,0.0,0,0,0
30.459999999999997,-80.98000000000091,0.0,0,0,0
