data_source,site_name,site_address,site_city,site_county,site_latitude,site_longitude,undesirable_activity
google_places,Precision Body Works,"331 Poplar Drive, Sandersville",,,32.9873169,-82.8011595,auto_repair_station
google_places,Truck Tech,"4926 Georgia 15, Tennille",,,32.8725856,-82.7803015,auto_repair_station
google_places,Ming auto repair and tire,"433 m friedman dri Old, South Hospital Road, Sandersville",,,32.9905331,-82.80038359999999,auto_repair_station
google_places,Wade's Auto Repair Restor,"875 Sun Hill Grange Road, Sandersville",,,32.9498876,-82.7314275,auto_repair_station
google_places,Cowart Automotive,"7331 Old Savannah Road, Tennille",,,32.9024726,-82.731472,auto_repair_station
google_places,Northlake Tire & Services Center,"1001 Georgia 15, Sandersville",,,33.00935010000001,-82.7926576,auto_repair_station
google_places,Golden Hawk Stadium,Sandersville,,,32.9679984,-82.802837,excessive_light
google_places,Kaolin Field,"1726 Kaolin Road, Sandersville",,,32.96359279999999,-82.834886,excessive_noise
google_places,Memorial Hospital of Washington County Heliport,Sandersville,,,32.99793129999999,-82.8045819,excessive_noise
google_places,M3 Automotive,"181 Old Fox Farm, Davisboro",,,32.9505854,-82.6188191,auto_repair_station
google_places,Blake's Roadside LLC. Assistance,"1675 New Bethel Road, Davisboro",,,32.86972650000001,-82.643436,auto_repair_station
google_places,Dell's Garage,"189 Roosevelt Dell Road, Harrison",,,32.89424899999999,-82.6835828,auto_repair_station
google_places,NAPA Auto Parts - Brooks Auto Parts,"924 Peachtree Street, Louisville",,,33.006102,-82.404799,auto_repair_station
google_places,"Hadden's Auto Repair, Inc.","1264 Punk Tarver Road, Bartow",,,32.96218299999999,-82.436681,auto_repair_station
google_places,Bumper to Bumper of Louisville,"318 West Broad Street, Louisville",,,33.00156759999999,-82.41076729999999,auto_repair_station
google_places,Hodges Body Shop,"5856 Moxley-Bartow Road, Bartow",,,32.9219284,-82.4145889,auto_repair_station
google_places,Mckenzies Garage,"2315 Baldee Road, Bartow",,,32.8981175,-82.45883289999999,auto_repair_station
google_places,Blanchard Equipment,"525 Highway 1 Bypass South, Louisville",,,32.99316350000001,-82.393103,auto_repair_station
google_places,Junkman jeffrey coursey,"322 East Calhoun Street, Wadley",,,32.8670447,-82.3956389,auto_repair_station
google_places,Kackleberry Automotive Repair and Detail,"327 East Broad Street, Louisville",,,32.9971636,-82.40581689999999,auto_repair_station
google_places,Bennett Alignment,"620- 1/2, Peachtree Street, Louisville",,,33.0018639,-82.41042159999999,auto_repair_station
google_places,Bennett Tire Brake Oil Towing LLC,"620 Peachtree Street, Louisville",,,33.0019179,-82.4104591,auto_repair_station
google_places,L&J's 24-Hour Road Service LLC,"1095 Arrington Road, Bartow",,,32.8809433,-82.4658196,auto_repair_station
google_places,Hadden's Garage,"1018 Peachtree Street, Louisville",,,33.0069667,-82.4043489,auto_repair_station
google_places,Bryant's Inc,"1079 North Railroad Avenue, Bartow",,,32.8792676,-82.4747299,auto_repair_station
google_places,Redeemed Automotive,"1560 U.S. 1, Louisville",,,33.0121116,-82.3982925,auto_repair_station
google_places,Louisville Municipal Airport-2J3,"1233 Airport Road, Louisville",,,32.987981,-82.3851895,excessive_noise
google_places,Millen Airport,"2548 U.S. 25, Millen",,,32.892903,-81.9651997,excessive_noise
google_places,Birdsville Airport,Millen,,,32.8688212,-82.0686995,excessive_noise
google_places,Mickey Lovett Body Shop,"4390 Waynesboro Highway, Sylvania",,,32.9241122,-81.7021169,auto_repair_station
google_places,Rocky's Auto Repair,"3967 Howard Gap Road, Hendersonville",,,32.9530128,-81.8346621,auto_repair_station
google_places,Triple B Tire & Oil,"1569 Saxon Road, Perkins",,,32.8915269,-81.8121817,auto_repair_station
google_places,Longway mobile truck repair,"822 Bonner Street, Sardis",,,32.977988,-81.7576907,auto_repair_station
google_places,Mike's Auto & Welding Services,"1211 Tom Bargeron Road, Sardis",,,33.0087096,-81.77744179999999,auto_repair_station
google_places,Bush Automotive,"891 Ellison Bridge Road, Sardis",,,32.9903756,-81.72742989999999,auto_repair_station
google_places,Oswald Field,Allendale,,,32.9951567,-81.34649619999999,excessive_noise
google_places,NAPA Auto Parts - HAMPTON AUTO PARTS,"928 Elm Street West, Hampton",,,32.875857,-81.118077,auto_repair_station
google_places,Sullivan Auto & Recovery LLC,"6807 Augusta Highway, Brunson",,,32.93081679999999,-81.19714859999999,auto_repair_station
google_places,Fairfax Automotive,"127 Allendale-Fairfax Highway, Fairfax",,,32.9580474,-81.2360377,auto_repair_station
google_places,Ferguson Car Care Inc,"259 Hampton Avenue, Fairfax",,,32.9598103,-81.235854,auto_repair_station
google_places,Black's Auto Transmissions,"3281 Augusta Highway, Hampton",,,32.8985706,-81.1505098,auto_repair_station
google_places,Brunson Collision & Customs,"73 Po Boy Acres, Hampton",,,32.8937769,-81.1405414,auto_repair_station
google_places,JBs Interiors llc,"890 State Highway 47, Fairfax",,,32.968656,-81.2619026,auto_repair_station
google_places,Top Notch Tinting,"1125 Elm Street West, Hampton",,,32.8782665,-81.1215249,auto_repair_station
google_places,Advance Auto Parts,"1500 Elm Street West, Hampton",,,32.8777716,-81.1211103,auto_repair_station
google_places,Blanchard Equipment,"100 Guess Blvd, Hampton",,,32.8892173,-81.10958090000001,auto_repair_station
google_places,Mixson's Auto Body,"2059 Bamberg Highway, Hampton",,,32.8993821,-81.10203810000002,auto_repair_station
google_places,Lester ruth auto repair,"204 County Road S-25-123, Hampton",,,32.8761646,-81.116871,auto_repair_station
google_places,Palmetto Repair Shop LLC,"1842 Bamberg Highway, Hampton",,,32.8965359,-81.1026942,auto_repair_station
google_places,Allendale-Fairfax HS Stadium,"3249 Allendale-Fairfax Highway, Fairfax",,,32.9830493,-81.2746185,excessive_light
google_places,Allendale County Airport,"467 Airport Loop, Allendale",,,32.9929428,-81.2713088,excessive_noise
google_places,Dirty South Powersports LLC,"2510 Mill Pond Road, Varnville",,,32.86472089999999,-81.0380182,auto_repair_station
google_places,American Freedom RV Mobile Services LLC,"611 Broxton Bridge Highway, Ehrhardt",,,32.9981357,-81.05261110000001,auto_repair_station
google_places,Self Service Inc,"1404 Sniders Highway, Walterboro",,,32.8801751,-80.7132554,auto_repair_station
google_places,Mastermind Autosport Llc,"43 Unity Lane, Ruffin",,,32.9518493,-80.8099172,auto_repair_station
google_places,"Allen's Repairs, LLC","187 Shallowford Drive, Ruffin",,,32.9337515,-80.77188319999999,auto_repair_station
google_places,Miracle Body Shop,"2079 Miracle Road, Ruffin",,,32.90357,-80.84578379999999,auto_repair_station
google_places,Time 2 Shine,"9904 Sniders Highway, Ruffin",,,32.88934999999999,-80.8524497,auto_repair_station
google_places,Fisk Auto Center,"4287 Sniders Highway, Walterboro",,,32.8741273,-80.7620721,auto_repair_station
google_places,Capital Collision,"3310 Bell's Highway, Walterboro",,,32.9337485,-80.7142731,auto_repair_station
google_places,Guffey's Mobile Mechanic,"2557 Sniders Highway, Walterboro",,,32.877083,-80.73334299999999,auto_repair_station
google_places,Delk's Truck & Auto Repair,"16 Evergreen Lane, Walterboro",,,32.9315143,-80.69902979999999,auto_repair_station
google_places,Newman Ackerman's Garage,"10395 Lowcountry Highway, Ruffin",,,32.8567201,-80.8512114,auto_repair_station
google_places,LCT Mobile Tire Services 24/7,"1342 Sniders Highway, Walterboro",,,32.8799472,-80.7122587,auto_repair_station
google_places,Wilkins Body Shop,"48295 Alabama 22, Wadley",,,33.1197198,-85.5674015,auto_repair_station
google_places,Jimmy's Road Service,"3888 County Road 5, Lineville",,,33.2068594,-85.6378086,auto_repair_station
google_places,Bulldog Stadium,Wadley,,,33.1227349,-85.5752747,excessive_light
google_places,OK Tire Store,"3425 U.S. 431, Roanoke",,,33.153665,-85.36076790000001,auto_repair_station
google_places,Main Street Auto & Accessories,"1107 Main Street, Roanoke",,,33.1531679,-85.3766462,auto_repair_station
google_places,NAPA Auto Parts - Roanoke Auto Parts,"2598 U.S. 431, Roanoke",,,33.142973,-85.354278,auto_repair_station
google_places,O'Reilly Auto Parts,"4100 U.S. 431, Roanoke",,,33.1629265,-85.3651749,auto_repair_station
google_places,Walmart Auto Care Centers,"4180 U.S. 431, Roanoke",,,33.16455189999999,-85.3637256,auto_repair_station
google_places,CPI Truck,"2064 U.S. 431, Roanoke",,,33.1345761,-85.35550560000001,auto_repair_station
google_places,JD Tires,"1103 Main Street, Roanoke",,,33.15293389999999,-85.3764116,auto_repair_station
google_places,J-Par Trucking Diesel Shop,"1167 Lafayette Highway, Roanoke",,,33.1301826,-85.36362369999999,auto_repair_station
google_places,J & L Auto Paint & Body Works,"1551 Main Street, Roanoke",,,33.16150820000001,-85.3829817,auto_repair_station
google_places,Classic Linc,"237 Connector Street, Roanoke",,,33.1398303,-85.359606,auto_repair_station
google_places,431 Auto & Body Repair,"1256 U.S. 431, Roanoke",,,33.1235107,-85.3577636,auto_repair_station
google_places,Ware's Garage,"351 Lafayette Highway, Roanoke",,,33.14595990000001,-85.36091940000001,auto_repair_station
google_places,Roanoke Auto Care,Roanoke,,,33.14302470000001,-85.35555629999999,auto_repair_station
google_places,D.W.S Specialist.,"Rock Mills Road, Roanoke",,,33.14924620000001,-85.35668849999999,auto_repair_station
google_places,Advance Auto Parts,"3974 U.S. 431, Roanoke",,,33.1610208,-85.36412759999999,auto_repair_station
google_places,East Alabama Offroad,"5116 Louina Street, Roanoke",,,33.1189702,-85.4514335,auto_repair_station
google_places,Walker's Service Station,"5910 U.S. 431, Roanoke",,,33.17657760000001,-85.39158940000002,auto_repair_station
google_places,SHOP867 ATV'S SMALL ENGINE REPAIR & SO MUCH MORE,"555 County Road 867, Roanoke",,,33.1601312,-85.4438697,auto_repair_station
google_places,Taylor's Body Shop,"6520 U.S. 431, Roanoke",,,33.1822929,-85.3989181,auto_repair_station
google_places,T & L Auto LLC.,"53597 Alabama 22, Wadley",,,33.1284891,-85.4835313,auto_repair_station
google_places,Bud Patterson's Auto Repair,"1104 County Road 432, Roanoke",,,33.0946054,-85.3057295,auto_repair_station
google_places,Debbie's Saloon,"4064 County Road 237, Roanoke",,,33.08901960000001,-85.44835839999999,excessive_light
google_places,Roanoke Municipal Enloe Airport,"728 Airport Road, Roanoke",,,33.12970120000001,-85.37354529999999,excessive_noise
google_places,Randolph County Hospital Heliport,United States,,,33.1572566,-85.38911399999999,excessive_noise
google_places,Race Products Inc,"4505 County Road 268, Five Points",,,33.0755867,-85.256334,auto_repair_station
google_places,LGK Mechanical,"1612 Liberty Hill Road, LaGrange",,,33.1298419,-85.13303499999999,auto_repair_station
google_places,Swartz Customs & body shop,"5330 County Road 268, Five Points",,,33.084339,-85.2511339,auto_repair_station
google_places,A Better Way Automotive,Five Points,,,33.07990559999999,-85.2532603,auto_repair_station
google_places,Lane's Automotive Detailing,"2537 Antioch Road, LaGrange",,,33.0780053,-85.1294786,auto_repair_station
google_places,Smokey Road Rod Shop,"111 West Indian Bluff, LaGrange",,,33.1347709,-85.1061431,auto_repair_station
google_places,22 Auto Repair,"66128 Alabama 22, Roanoke",,,33.158084,-85.2908915,auto_repair_station
google_places,Sam's Tires For Less,"315 County Road 36, Roanoke",,,33.1593723,-85.29101430000001,auto_repair_station
google_places,Panacea Airport-5GA7,Franklin,,,33.20225459999999,-85.2258839,excessive_noise
google_places,LaGrange Toyota,"1221 Lafayette Parkway, LaGrange",,,33.0422058,-85.0004946,auto_repair_station
google_places,Walmart Auto Care Centers,"803 New Franklin Road, LaGrange",,,33.0600063,-85.03146579999999,auto_repair_station
google_places,Crowder's Auto Repair and Towing,"1460 Georgia 54, Hogansville",,,33.1845401,-84.9509423,auto_repair_station
google_places,Signs 4 Less / S4L Wraps,"1314 Hogansville Road, LaGrange",,,33.0548411,-84.9977609,auto_repair_station
google_places,Collision Autocraft,"33 North Cary Street, LaGrange",,,33.05290759999999,-85.0058167,auto_repair_station
google_places,Williams Automotive & Transmission Repair,"1201 Hogansville Road, LaGrange",,,33.0526864,-85.00536269999999,auto_repair_station
google_places,Auto Service Center,"529 New Franklin Road, LaGrange",,,33.05416579999999,-85.0291024,auto_repair_station
google_places,Clint Smith Collision,"303 Georgia 14, Hogansville",,,33.167222,-84.9148562,auto_repair_station
google_places,Firestone Complete Auto Care,"165 Commerce Avenue, LaGrange",,,33.04973220000001,-85.0229197,auto_repair_station
google_places,Momentum Marine,"370 South Davis Road, LaGrange",,,33.0448608,-84.9844741,auto_repair_station
google_places,"Single Source, Inc.","712 Hill Street, LaGrange",,,33.045027,-85.0158,auto_repair_station
google_places,LaGrange Toyota Parts Store,"1221 Lafayette Parkway, LaGrange",,,33.0421026,-85.00044170000001,auto_repair_station
google_places,Trucks N Stuff,"1201 Lafayette Parkway, LaGrange",,,33.0412025,-85.0047128,auto_repair_station
google_places,L & L Motor Sports,"1360 Greenville Street, LaGrange",,,33.0415191,-84.9960784,auto_repair_station
google_places,LaGrange Tire & Automotive,"1201 Lafayette Parkway, LaGrange",,,33.0411637,-85.00466229999999,auto_repair_station
google_places,Honda Service,"1411 Lafayette Parkway, LaGrange",,,33.0418284,-84.98719419999999,auto_repair_station
google_places,Mike Patton Ford Service,"1402 Lafayette Parkway, LaGrange",,,33.0409788,-84.9866959,auto_repair_station
google_places,Capital Auto Salvage,"1207 New Franklin Road, LaGrange",,,33.0691313,-85.0286332,auto_repair_station
google_places,Quality Import Automotive,"1112 Hogansville Road, LaGrange",,,33.05164829999999,-85.0058829,auto_repair_station
google_places,Fryer’s Tire and Fast Oil Change - a Main Street Auto shop,"808 New Franklin Road, LaGrange",,,33.0587808,-85.0280095,auto_repair_station
google_places,SPR Offroad,"1258 North Davis Road, LaGrange",,,33.0795125,-85.0098036,auto_repair_station
google_places,Mack's Speed Shop,United States,,,33.08041279999999,-85.0299922,auto_repair_station
google_places,FOS TIRES & AUTO CARE,"1409 New Franklin Road, LaGrange",,,33.0800748,-85.02996379999999,auto_repair_station
google_places,Waters Automotive,"1407 New Franklin Road, LaGrange",,,33.0796465,-85.0297945,auto_repair_station
google_places,Georgia Dent,"123 South Chattahoochee Drive, Hogansville",,,33.169672,-85.054266,auto_repair_station
google_places,JDM,"118 Priscilla Drive, LaGrange",,,33.0695378,-85.02313439999999,auto_repair_station
google_places,Tech Tires,"1313 Hogansville Road, LaGrange",,,33.055808,-84.997877,auto_repair_station
google_places,Dirty South Repair and Customs,"6572 Hogansville Road, Hogansville",,,33.1285809,-84.916555,auto_repair_station
google_places,All American Truck & Equipment,"6572 Hogansville Road, Hogansville",,,33.1285809,-84.916555,auto_repair_station
google_places,West Georgia Glass Inc,"831 New Franklin Road, LaGrange",,,33.063018,-85.03014,auto_repair_station
google_places,Gearhead Garage LLC,"1419 Hogansville Road, LaGrange",,,33.0568088,-84.9929629,auto_repair_station
google_places,David’s Paint & Body Shop,"1417 Hogansville Road, LaGrange",,,33.05677560000001,-84.9932723,auto_repair_station
google_places,Amigos Auto Repair and Body Shop,"1415 Hogansville Road, LaGrange",,,33.0567463,-84.99354079999999,auto_repair_station
google_places,Southern Auto Glass,"812 New Franklin Road, LaGrange",,,33.0602159,-85.02782599999999,auto_repair_station
google_places,Advance Auto Parts,"426 New Franklin Road, LaGrange",,,33.05174220000001,-85.0281823,auto_repair_station
google_places,Frank's Collision Center II,"263 South Davis Road, LaGrange",,,33.0512891,-84.983014,auto_repair_station
google_places,National PDR Service,"1312 Hogansville Road, LaGrange",,,33.0554892,-84.9982208,auto_repair_station
google_places,Extreme Towing and Recovery,"3468 Hogansville Road, LaGrange",,,33.0577011,-84.9739532,auto_repair_station
